NUMLINK,ResourceID,External_Identifier_Type,NMRW_External_Xref,External_Source
6007275,8644,LB2,5616,Cadw
6001871,8649,LB2,20418,Cadw
6002044,8651,LB2,5712,Cadw
6001077,8657,LB2,14737,Cadw
6001089,8670,LB2,14738,Cadw
6001095,8682,LB2,14733,Cadw
6005110,8708,LB2,18556,Cadw
6003276,8714,LB2,19754,Cadw
6003493,8726,LB2,18899,Cadw
6002051,8731,LB2,5295,Cadw
6001926,8737,LB2,20423,Cadw
6005266,8752,LB2,19664,Cadw
6001874,8757,LB2,20420,Cadw
6003216,8778,LB2,5754,Cadw
6003212,8783,LB2*,5751,Cadw
6003211,8784,LB2*,5749,Cadw
6002840,8799,LB2,19877,Cadw
6002837,8801,LB2,19882,Cadw
6004964,8837,LB2,5560,Cadw
6000705,8841,LB2,19947,Cadw
6000706,8842,LB2,19945,Cadw
6054677,8861,LB2,14174,Cadw
6035316,8873,LB2,53,Cadw
6029720,8878,LB2*,19220,Cadw
6035314,8882,LB2,53,Cadw
6035173,8889,LB2,21370,Cadw
6040641,8892,LB2,10874,Cadw
6035300,8893,LB2,10850,Cadw
6022738,8896,LB2,21368,Cadw
6040649,8905,LB2,10860,Cadw
6035301,8909,LB2,10891,Cadw
6035311,8911,LB2,10878,Cadw
6040644,8920,LB2,10869,Cadw
6035308,8924,LB2,10888,Cadw
6040663,8935,LB2,10867,Cadw
6035305,8941,LB2,10876,Cadw
6040657,8945,LB2,10849,Cadw
6053668,8950,LB2,84,Cadw
6053635,8965,LB2*,11575,Cadw
6054095,8987,LB2,14600,Cadw
6053663,8989,LB2,11593,Cadw
6053350,8990,LB2*,11703,Cadw
6053349,8993,LB1,11744,Cadw
6053660,9000,LB2*,11554,Cadw
6053163,9001,LB2,11685,Cadw
6053344,9004,LB2,84,Cadw
6054066,9009,LB2,11676,Cadw
6053342,9011,LB2,11677,Cadw
6053656,9012,LB2,22093,Cadw
6053655,9013,LB2*,11590,Cadw
6054063,9015,LB2,14593,Cadw
6053339,9020,LB2,11736,Cadw
6053653,9025,LB2,11674,Cadw
6036202,9033,PRN,110019,Clwyd-Powys Historic Environment Record
6054090,9037,LB2,11630,Cadw
6054089,9039,LB2,11617,Cadw
6053328,9054,LB2,11737,Cadw
6053630,9070,LB2,11587,Cadw
6052899,9093,LB2,26847,Cadw
6054078,9097,LB2,11749,Cadw
6053310,9149,LB2,22085,Cadw
6053309,9151,LB2,22090,Cadw
6058792,9180,LB2,15893,Cadw
6055654,9223,LB2,13242,Cadw
6056114,9229,LB2,21514,Cadw
6055656,9230,LB2,13264,Cadw
6056185,9238,LB2,16465,Cadw
6059404,9291,LB2,13722,Cadw
6059403,9292,LB2,21573,Cadw
6059397,9311,LB2,13671,Cadw
6059392,9318,LB2,13753,Cadw
6059391,9319,LB2,13831,Cadw
6059388,9324,LB2,18641,Cadw
6059145,9339,LB2,13676,Cadw
6059385,9340,LB2,20504,Cadw
6059374,9367,LB2,21577,Cadw
6059169,9376,LB2,13677,Cadw
6059367,9389,LB2,14098,Cadw
6060132,9411,LB2*,13573,Cadw
6054386,9443,LB2,11801,Cadw
6054384,9448,LB2,11799,Cadw
6054370,9451,LB2,83,Cadw
6031261,9487,LB2*,23080,Cadw
6054663,9505,LB2,22889,Cadw
6033403,9525,LB2,23084,Cadw
6057086,9542,LB2,18628,Cadw
6057087,9543,LB2,18629,Cadw
6057088,9544,LB2,18627,Cadw
6060597,9576,LB2*,21428,Cadw
6060743,9578,LB2,21429,Cadw
6052789,9626,LB2,11735,Cadw
6052958,9637,LB2,23478,Cadw
6059365,9656,LB2,21572,Cadw
6060230,9683,LB2,21575,Cadw
6060247,9686,LB2,13933,Cadw
6059616,9700,LB2,14115,Cadw
6057416,9701,LB2,13489,Cadw
6057893,9748,LB2,24274,Cadw
6058308,9771,LB2,21373,Cadw
6058327,9785,LB2*,21372,Cadw
6058134,9792,LB2,21374,Cadw
6055617,9821,LB2,18496,Cadw
6055526,9823,LB2,11356,Cadw
6055525,9824,LB2,18501,Cadw
6055520,9830,LB2*,18495,Cadw
6055512,9840,LB2,11367,Cadw
6055619,9852,LB2,22166,Cadw
6054190,9858,LB2,14172,Cadw
6039466,9869,LB2,11392,Cadw
6039466,9869,LB2,11392,Cadw
6039484,9874,LB2,11452,Cadw
6039234,9877,LB2,11466,Cadw
6039234,9877,LB2,11466,Cadw
6039482,9878,LB2,11451,Cadw
6039481,9880,LB2,11394,Cadw
6039239,9895,LB2,82671,Cadw
6039245,9907,LB2,11470,Cadw
6039254,9922,LB2,11489,Cadw
6058123,9954,LB2,21315,Cadw
6059739,10002,LB2,72,Cadw
6056106,10008,LB2,11302,Cadw
6056104,10010,LB2,11315,Cadw
6056102,10021,LB2,11332,Cadw
6056537,10039,LB2,19047,Cadw
6055051,10056,LB2,11350,Cadw
6054834,10059,LB2,11364,Cadw
6031279,10064,LB2,23086,Cadw
6031448,10084,LB2,23867,Cadw
6031282,10086,LB2,23087,Cadw
6031437,10130,LB2,22087,Cadw
6057751,10137,LB2,13529,Cadw
6057748,10146,LB2,24877,Cadw
6058370,10151,LB2,13520,Cadw
6058389,10164,LB2,18805,Cadw
6058382,10174,LB2,18806,Cadw
6058379,10179,LB2,24846,Cadw
6054997,10187,LB2,19366,Cadw
6056898,10210,LB2*,13117,Cadw
6056725,10248,LB2,18068,Cadw
6058591,10249,LB2,17333,Cadw
6056885,10274,LB2,17837,Cadw
6058595,10302,LB2,17119,Cadw
6056881,10321,LB2,17658,Cadw
6056904,10324,LB2,17331,Cadw
6047075,10405,LB2,20741,Cadw
6060770,10475,LB2,18961,Cadw
6046471,10491,LB2,15270,Cadw
6046886,10493,LB2,15302,Cadw
6061811,10541,LB2,3042,Cadw
6061810,10542,LB2,20739,Cadw
6062027,10560,LB2,18804,Cadw
6047695,10623,LB2,2393,Cadw
6047694,10624,LB2,20750,Cadw
6047693,10625,LB2,2851,Cadw
6047690,10629,LB2,20749,Cadw
6047688,10631,LB2,2473,Cadw
6047687,10632,LB2,2392,Cadw
6049558,10669,LB2,20752,Cadw
6050996,10683,LB2,2057,Cadw
6061618,10688,LB2,20183,Cadw
6050079,10698,LB2,20753,Cadw
6061315,10699,LB2,13923,Cadw
6061316,10702,LB2,13833,Cadw
6062745,10704,LB2,2924,Cadw
6061617,10711,LB2,20740,Cadw
6062435,10723,LB2,3143,Cadw
6062194,10724,LB2,3125,Cadw
6049556,10747,LB2,1994,Cadw
6051152,10771,LB2,16836,Cadw
6047054,10791,LB2,3118,Cadw
6043658,10829,LB2,21431,Cadw
6061484,10841,LB2,1883,Cadw
6043637,10886,LB2,22492,Cadw
6043636,10888,LB2,1877,Cadw
6051564,10896,LB2,2272,Cadw
6051560,10901,LB2,2342,Cadw
6060763,10924,LB2,1886,Cadw
6022175,10935,LB2,12333,Cadw
6022178,10940,LB2,12365,Cadw
6022883,10947,LB2,18979,Cadw
6023820,10948,LB2,6522,Cadw
6023822,10949,LB2,6485,Cadw
6023274,10952,LB2,18281,Cadw
6024336,10956,LB2,14527,Cadw
6022734,10963,LB2,5940,Cadw
6024044,10975,LB2,15382,Cadw
6024339,10980,LB2,14532,Cadw
6024338,10981,LB2,25,Cadw
6023261,10993,LB2,18860,Cadw
6023106,10996,LB2,14938,Cadw
6023109,10997,LB2,14946,Cadw
6023107,10998,LB2*,14942,Cadw
6023414,10999,LB2,6286,Cadw
6023415,11001,LB2,6559,Cadw
6023417,11005,LB2,6187,Cadw
6021548,11012,LB2,14366,Cadw
6021550,11016,LB2,14349,Cadw
6021552,11020,LB2*,6415,Cadw
6021603,11035,LB2,12154,Cadw
6021611,11036,LB2*,12044,Cadw
6021612,11037,LB2,22762,Cadw
6021613,11038,LB2,12205,Cadw
6021974,11039,LB2,12204,Cadw
6021609,11042,LB2,12196,Cadw
6021606,11045,LB2,12198,Cadw
6023734,11067,LB2,6056,Cadw
6022825,11079,LB2,18797,Cadw
6021015,11086,LB2,12414,Cadw
6021016,11087,LB2,12438,Cadw
6021017,11088,LB2,12439,Cadw
6024348,11093,LB2,14518,Cadw
6024920,11120,LB2,15117,Cadw
6024686,11121,LB2,15134,Cadw
6022572,11122,LB2,15194,Cadw
6022639,11126,LB2,19020,Cadw
6021144,11131,LB2,12823,Cadw
6021143,11132,LB2,12872,Cadw
6021152,11135,LB2,12903,Cadw
6051837,11140,LB2,6572,Cadw
6020744,11148,LB2,19084,Cadw
6024056,11149,LB2,19160,Cadw
6024055,11150,LB2,12764,Cadw
6024349,11153,LB2,12805,Cadw
6021555,11158,LB2,6387,Cadw
6022690,11169,LB2,6011,Cadw
6051923,11171,LB2,6019,Cadw
6022856,11172,LB2,19416,Cadw
6021979,11173,LB2,19409,Cadw
6023088,11185,LB2,12497,Cadw
6023090,11187,LB2,12512,Cadw
6020849,11193,LB2,12473,Cadw
6020850,11194,LB2,12470,Cadw
6020954,11196,LB2,12457,Cadw
6022492,11202,LB2,12988,Cadw
6022573,11204,LB2,12978,Cadw
6019987,11208,LB2,12639,Cadw
6019986,11209,LB2,12702,Cadw
6019988,11212,LB2,12620,Cadw
6019992,11216,LB2*,12664,Cadw
6019991,11217,LB2,12595,Cadw
6013676,11229,LB2,16364,Cadw
6046034,11230,LB2,7688,Cadw
6038739,11244,LB2,17572,Cadw
6016292,11261,LB2,15408,Cadw
6046113,11268,LB2,17300,Cadw
6046179,11281,LB2,8157,Cadw
6046166,11282,LB2*,8144,Cadw
6033336,11298,LB2,19015,Cadw
6009974,11304,LB2,18121,Cadw
6010986,11306,LB2,18131,Cadw
6009977,11311,LB2,18127,Cadw
6043235,11317,LB2,17762,Cadw
6016264,11322,LB2,8531,Cadw
6013732,11333,LB2,17407,Cadw
6011830,11337,LB2,17406,Cadw
6013611,11340,LB2,17382,Cadw
6013912,11357,LB2,8608,Cadw
6013991,11383,LB2*,7661,Cadw
6013992,11384,LB2,19017,Cadw
6038645,11386,LB2*,8371,Cadw
6038652,11393,LB2,8232,Cadw
6011920,11405,LB2,18191,Cadw
6014079,11415,LB2*,23524,Cadw
6043480,11434,LB2,17558,Cadw
6011885,11443,LB2,18194,Cadw
6007729,11444,LB2,8494,Cadw
6007738,11448,LB2,8442,Cadw
6013994,11460,LB2*,8649,Cadw
6016089,11481,LB2,16625,Cadw
6049357,11487,LB2,23532,Cadw
6003338,11544,LB2,5347,Cadw
6003338,11544,SAM,AN056,Cadw
6003380,11545,LB2,5740,Cadw
6044610,11549,LB2,61,Cadw
6041237,11550,LB2,6844,Cadw
6048346,11551,LB2,7389,Cadw
6009930,11554,LB2,3509,Cadw
6000266,11557,SAM,CN220,Cadw
6009617,11584,LB2,5804,Cadw
6030835,11589,LB2,19062,Cadw
6024947,11593,LB2,14782,Cadw
6026988,11594,LB2*,10655,Cadw
6029234,11597,LB2,9927,Cadw
6026793,11610,LB2,9515,Cadw
6052957,11614,PRN,7276,Dyfed Historic Environment Record
6018929,11617,LB2,1566,Cadw
6012877,11623,LB2,16173,Cadw
6011674,11626,LB2,18696,Cadw
6018300,11629,LB2*,16553,Cadw
6012987,11635,LB2,1500,Cadw
6011180,11653,LB2,4910,Cadw
6062009,11659,LB2,3048,Cadw
6047050,11662,LB2,3129,Cadw
6038650,11665,LB2,8364,Cadw
6016087,11671,LB2,7823,Cadw
6023028,11677,LB2,25,Cadw
6021698,11686,LB2,12110,Cadw
6021264,11689,LB2,6344,Cadw
6024074,11741,LB2,12762,Cadw
6021267,11749,PRN,20061,Dyfed Historic Environment Record
6054373,11770,LB2,11799,Cadw
6059615,11776,LB2*,17385,Cadw
6059177,11778,LB2,14107,Cadw
6059176,11780,LB2,13668,Cadw
6053645,11781,LB2*,11574,Cadw
6058785,11784,LB2,13418,Cadw
6054382,11793,LB2,11821,Cadw
6059175,11794,LB2,13720,Cadw
6039486,11795,LB2,52,Cadw
6054381,11797,LB2,11774,Cadw
6056110,11798,LB2,11314,Cadw
6059174,11806,LB2,13666,Cadw
6053644,11807,LB2,11631,Cadw
6060320,11810,LB2,13500,Cadw
6053298,11814,LB2,11701,Cadw
6059172,11820,LB2,13740,Cadw
6052681,11821,SAM,GM158,Cadw
6039490,11822,LB2,11457,Cadw
6039231,11828,LB2,11454,Cadw
6059361,11831,LB2,13683,Cadw
6005098,11851,LB2,18564,Cadw
6004042,11898,LB2,4395,Cadw
6002965,11901,LB2,4138,Cadw
6002596,11904,LB2,21814,Cadw
6002597,11905,LB2,18612,Cadw
6003901,11912,LB2,85372,Cadw
6003900,11914,LB2,18964,Cadw
6005103,11940,LB2,3994,Cadw
6005102,11942,LB2,4031,Cadw
6052977,12088,PRN,16201,Dyfed Historic Environment Record
6052976,12091,LB2,11923,Cadw
6052975,12092,PRN,7275,Dyfed Historic Environment Record
6052974,12093,LB2,11925,Cadw
6012498,12095,LB2,24585,Cadw
6030367,12106,LB2,18480,Cadw
6030836,12111,LB2,18597,Cadw
6028576,12138,PRN,16118,Dyfed Historic Environment Record
6023842,12143,PRN,19378,Dyfed Historic Environment Record
6024075,12144,LB2,19157,Cadw
6022869,12170,LB2,6082,Cadw
6023457,12177,LB2,26362,Cadw
6023457,12177,PRN,59878,Dyfed Historic Environment Record
6023840,12180,LB2,6523,Cadw
6048888,12193,PRN,16057,Clwyd-Powys Historic Environment Record
6048888,12193,PRN,16800,Clwyd-Powys Historic Environment Record
6007733,12217,LB2,62,Cadw
6038648,12241,LB2,62,Cadw
6012065,12254,LB2,81047,Cadw
6035808,12303,LB2,6779,Cadw
6039487,12307,LB2,11512,Cadw
6039489,12309,PRN,03186m,Glamorgan-Gwent Historic Environment Record
6042026,12324,PRN,20106,Clwyd-Powys Historic Environment Record
6052973,12388,PRN,7273,Dyfed Historic Environment Record
6018559,12403,LB2,15721,Cadw
6017826,12429,LB2,18754,Cadw
6017826,12429,PRN,41093,Clwyd-Powys Historic Environment Record
6019225,12452,LB2,20115,Cadw
6019225,12452,PRN,59434,Clwyd-Powys Historic Environment Record
6013372,12459,PRN,17469,Clwyd-Powys Historic Environment Record
6013372,12459,LB2,25740,Cadw
6013370,12460,LB2,25745,Cadw
6013371,12461,LB2,1527,Cadw
6015096,12464,LB2*,25240,Cadw
6018940,12491,LB2,1801,Cadw
6010433,12498,LB2,20597,Cadw
6010690,12501,PRN,7081,Gwynedd Historic Environment Record
6010678,12514,LB2*,14863,Cadw
6010678,12514,PRN,36077,Clwyd-Powys Historic Environment Record
6010910,12519,LB2,14826,Cadw
6010910,12519,PRN,60727,Clwyd-Powys Historic Environment Record
6010909,12520,LB2,14825,Cadw
6016921,12529,PRN,93321,Clwyd-Powys Historic Environment Record
6016846,12531,LB2,17090,Cadw
6018305,12538,LB2,87572,Cadw
6018304,12540,PRN,70687,Clwyd-Powys Historic Environment Record
6018303,12541,LB2,1807,Cadw
6018560,12550,PRN,101340,Clwyd-Powys Historic Environment Record
6018560,12550,LB1,1622,Cadw
6018933,12562,PRN,16325,Clwyd-Powys Historic Environment Record
6018933,12562,LB2,6633,Cadw
6011540,12566,PRN,16619,Clwyd-Powys Historic Environment Record
6011540,12566,LB2*,250,Cadw
6013338,12580,LB2*,15,Cadw
6052972,12584,PRN,16157,Dyfed Historic Environment Record
6014793,12592,LB2*,768,Cadw
6016654,12599,LB1,615,Cadw
6024602,12604,SAM,CM125,Cadw
6029727,12618,PRN,4878,Dyfed Historic Environment Record
6031826,12639,PRN,5503,Dyfed Historic Environment Record
6027683,12680,LB2,11869,Cadw
6027683,12680,PRN,4707,Dyfed Historic Environment Record
6027680,12684,LB2,11888,Cadw
6027521,12692,PRN,16726,Dyfed Historic Environment Record
6029801,12743,LB2,14802,Cadw
6043633,12749,LB2,21431,Cadw
6043557,12795,LB2,22524,Cadw
6047686,12863,LB2*,14933,Cadw
6047685,12864,LB2,33,Cadw
6047684,12865,PRN,02374g,Glamorgan-Gwent Historic Environment Record
6047684,12865,LB2,2383,Cadw
6047683,12866,LB2*,2467,Cadw
6046480,12885,PRN,03453g,Glamorgan-Gwent Historic Environment Record
6046475,12891,LB2,15262,Cadw
6046474,12893,LB2,15268,Cadw
6047118,12897,LB2*,1866,Cadw
6061278,12920,LB2,17227,Cadw
6047041,12938,LB2,18581,Cadw
6047026,12975,LB2,18828,Cadw
6049552,12979,LB2,25572,Cadw
6049512,12981,LB2,24736,Cadw
6049774,12986,LB2,82758,Cadw
6049946,12989,PRN,01405g,Glamorgan-Gwent Historic Environment Record
6049946,12989,LB2,24299,Cadw
6050080,12991,LB2,2870,Cadw
6050043,12993,LB2*,1971,Cadw
6051557,12998,LB2,20754,Cadw
6060524,13010,LB2,21427,Cadw
6062007,13098,PRN,03027g,Glamorgan-Gwent Historic Environment Record
6062007,13098,LB2,3013,Cadw
6061983,13111,LB2,18175,Cadw
6061479,13114,LB2,21498,Cadw
6061541,13124,LB2*,21499,Cadw
6061538,13129,LB2*,1903,Cadw
6061701,13180,PRN,00118g,Glamorgan-Gwent Historic Environment Record
6061701,13180,LB2,22514,Cadw
6061698,13183,LB2,22519,Cadw
6061696,13185,LB2,22507,Cadw
6061695,13186,LB2,22506,Cadw
6062290,13190,LB2,26124,Cadw
6062288,13192,LB2,26121,Cadw
6061979,13196,PRN,03035g,Glamorgan-Gwent Historic Environment Record
6061979,13196,LB2,3020,Cadw
6061968,13208,PRN,03051g,Glamorgan-Gwent Historic Environment Record
6061968,13208,LB2,3035,Cadw
6061963,13213,LB2,20738,Cadw
6039455,13222,LB2,11393,Cadw
6039456,13223,LB2,11439,Cadw
6039284,13231,LB2,82671,Cadw
6039288,13243,LB2,11517,Cadw
6039289,13248,LB2,17931,Cadw
6040579,13259,LB2*,10841,Cadw
6043709,13280,LB2,25179,Cadw
6040504,13321,LB2,11506,Cadw
6027533,13356,LB2,22086,Cadw
6029394,13379,LB2,82322,Cadw
6031420,13411,LB2*,80986,Cadw
6031375,13421,LB2,82547,Cadw
6033379,13439,LB2,23085,Cadw
6035275,13469,LB2,10895,Cadw
6052834,13501,PRN,02570w,Glamorgan-Gwent Historic Environment Record
6052834,13501,LB2,26260,Cadw
6053283,13533,LB2,22557,Cadw
6053280,13534,LB2,11519,Cadw
6053566,13540,PRN,04965w,Glamorgan-Gwent Historic Environment Record
6053567,13543,LB2,87502,Cadw
6053847,13546,LB2,11601,Cadw
6053847,13546,PRN,2363w,Glamorgan-Gwent Historic Environment Record
6053862,13550,LB2,11571,Cadw
6053859,13557,LB2,82482,Cadw
6053855,13563,LB2,11615,Cadw
6053510,13569,PRN,02566w,Glamorgan-Gwent Historic Environment Record
6053506,13574,LB2,84,Cadw
6053517,13581,PRN,02569w,Glamorgan-Gwent Historic Environment Record
6053517,13581,LB2,11679,Cadw
6053514,13585,PRN,02417w,Glamorgan-Gwent Historic Environment Record
6053514,13585,LB2,11683,Cadw
6053972,13596,PRN,02416w,Glamorgan-Gwent Historic Environment Record
6053972,13596,LB2,11682,Cadw
6053995,13599,LB2,11749,Cadw
6053992,13606,LB2,84,Cadw
6053981,13618,LB2,14637,Cadw
6053980,13620,PRN,02364w,Glamorgan-Gwent Historic Environment Record
6053980,13620,LB2,11608,Cadw
6054215,13624,LB2,22803,Cadw
6054753,13655,LB2,23306,Cadw
6054623,13664,LB1,14171,Cadw
6055313,13693,LB2*,19171,Cadw
6054565,13725,PRN,03641w,Glamorgan-Gwent Historic Environment Record
6054565,13725,LB2,82319,Cadw
6054563,13730,LB2,11816,Cadw
6055459,13740,PRN,00701w,Glamorgan-Gwent Historic Environment Record
6055568,13771,LB2,18502,Cadw
6055575,13780,LB2*,18493,Cadw
6055966,13794,LB2,11293,Cadw
6056573,13822,LB2,19481,Cadw
6056839,13844,LB2,17834,Cadw
6056764,13859,LB2,14556,Cadw
6056770,13874,LB2,18067,Cadw
6056767,13878,LB2,18065,Cadw
6056783,13886,LB2*,13126,Cadw
6057033,13927,LB2,18601,Cadw
6056981,13970,LB2,13127,Cadw
6057802,14024,LB2,24863,Cadw
6057999,14030,PRN,04630m,Glamorgan-Gwent Historic Environment Record
6057999,14030,LB2,24368,Cadw
6058009,14034,LB2*,23942,Cadw
6058010,14036,LB2,23945,Cadw
6058004,14046,SAM,GM442,Cadw
6058002,14048,LB2,23914,Cadw
6058001,14049,LB2,15655,Cadw
6057930,14050,LB2*,23944,Cadw
6058279,14059,LB2,21369,Cadw
6058277,14064,LB2,17659,Cadw
6058274,14069,LB2,10897,Cadw
6058749,14082,LB2*,72,Cadw
6058751,14103,LB2,15892,Cadw
6058756,14105,LB2,72,Cadw
6058755,14110,LB2,13395,Cadw
6058540,14128,LB2,17334,Cadw
6058526,14137,LB2,18268,Cadw
6058523,14141,LB2,17121,Cadw
6058531,14156,LB2,13129,Cadw
6058530,14157,LB2,17110,Cadw
6058451,14178,LB2,24876,Cadw
6058449,14181,LB2*,24860,Cadw
6059608,14204,LB2,25795,Cadw
6059034,14213,LB2,13760,Cadw
6059075,14226,LB2,71,Cadw
6059074,14227,LB2,71,Cadw
6059064,14246,LB2,21576,Cadw
6059058,14257,LB2,60,Cadw
6059055,14261,LB2*,13805,Cadw
6059053,14263,LB1,13819,Cadw
6059052,14264,LB2,14128,Cadw
6059049,14269,LB2,13747,Cadw
6059048,14271,LB2,21574,Cadw
6059045,14275,LB2,13792,Cadw
6059044,14276,LB2,13746,Cadw
6059753,14294,LB2,26502,Cadw
6059751,14298,PRN,01266s,Glamorgan-Gwent Historic Environment Record
6059751,14298,LB2,13770,Cadw
6059761,14309,LB2,72,Cadw
6060102,14340,LB2,18960,Cadw
6060454,14350,LB2,13915,Cadw
6060674,14390,LB2,25,Cadw
6060999,14420,LB2,13808,Cadw
6060998,14422,LB2,18291,Cadw
6028151,14932,LB2,10444,Cadw
6024242,14943,LB2,22,Cadw
6003384,15013,SAM,AN039,Cadw
6003165,15016,SAM,AN108,Cadw
6043977,15025,PRN,3859,Clwyd-Powys Historic Environment Record
6043913,15028,SAM,BR187,Cadw
6043979,15031,PRN,80990,Clwyd-Powys Historic Environment Record
6035126,15032,SAM,GM532,Cadw
6009561,15041,PRN,518,Gwynedd Historic Environment Record
6007294,15043,SAM,CN286,Cadw
6000328,15044,SAM,CN186,Cadw
6000482,15051,SAM,CN318,Cadw
6000483,15052,SAM,CN318,Cadw
6007058,15077,LB2,23355,Cadw
6007014,15085,SAM,CN144,Cadw
6008914,15086,SAM,CN319,Cadw
6008916,15088,PRN,711,Gwynedd Historic Environment Record
6002430,15096,SAM,CN309,Cadw
6006654,15101,SAM,CN255,Cadw
6006655,15102,SAM,CN254,Cadw
6007308,15108,SAM,CN243,Cadw
6004474,15112,SAM,CN307,Cadw
6004330,15124,PRN,2407,Gwynedd Historic Environment Record
6004329,15132,PRN,1378,Gwynedd Historic Environment Record
6008917,15133,SAM,CN320,Cadw
6009063,15137,SAM,CN147,Cadw
6009354,15142,PRN,735,Gwynedd Historic Environment Record
6004778,15143,SAM,CN223,Cadw
6009581,15147,SAM,CN157,Cadw
6007301,15150,SAM,CN137,Cadw
6004154,15155,PRN,4300,Gwynedd Historic Environment Record
6009563,15165,SAM,CN157,Cadw
6009564,15167,SAM,CN181,Cadw
6009572,15169,PRN,511,Gwynedd Historic Environment Record
6009572,15169,SAM,CN181,Cadw
6009571,15170,PRN,4694,Gwynedd Historic Environment Record
6009570,15171,PRN,513,Gwynedd Historic Environment Record
6008927,15173,PRN,699,Gwynedd Historic Environment Record
6008918,15175,PRN,692,Gwynedd Historic Environment Record
6008926,15176,PRN,693,Gwynedd Historic Environment Record
6004303,15190,PRN,6749,Gwynedd Historic Environment Record
6004327,15191,PRN,1371,Gwynedd Historic Environment Record
6032887,15198,PRN,8507,Dyfed Historic Environment Record
6004607,15202,SAM,CN156,Cadw
6030545,15212,SAM,CD151,Cadw
6032558,15220,SAM,CD154,Cadw
6032559,15224,SAM,CD207,Cadw
6025972,15230,SAM,CM209,Cadw
6025105,15232,SAM,CM249,Cadw
6012786,15235,SAM,DE225,Cadw
6011436,15236,SAM,DE228,Cadw
6055165,15245,SAM,GM086,Cadw
6055180,15248,SAM,GM059,Cadw
6058519,15257,SAM,GM323,Cadw
6058518,15258,SAM,GM323,Cadw
6043851,15267,PRN,00975m,Glamorgan-Gwent Historic Environment Record
6043851,15267,SAM,GM317,Cadw
6059758,15272,SAM,GM535,Cadw
6040503,15273,SAM,GM320,Cadw
6040501,15275,SAM,GM320,Cadw
6040500,15276,SAM,GM314,Cadw
6040499,15277,SAM,GM314,Cadw
6057270,15289,SAM,GM307,Cadw
6040498,15303,SAM,GM220,Cadw
6040497,15304,SAM,GM314,Cadw
6040496,15305,SAM,GM314,Cadw
6057269,15313,SAM,GM300,Cadw
6055580,15318,SAM,GM552,Cadw
6043858,15319,PRN,00977m,Glamorgan-Gwent Historic Environment Record
6043858,15319,SAM,GM311,Cadw
6043859,15320,PRN,00978m,Glamorgan-Gwent Historic Environment Record
6043859,15320,SAM,GM311,Cadw
6043871,15321,PRN,00980m,Glamorgan-Gwent Historic Environment Record
6043871,15321,SAM,GM311,Cadw
6043872,15322,PRN,00979m,Glamorgan-Gwent Historic Environment Record
6043872,15322,SAM,GM311,Cadw
6043873,15323,PRN,00982m,Glamorgan-Gwent Historic Environment Record
6043873,15323,SAM,GM311,Cadw
6055319,15335,SAM,GM042,Cadw
6057549,15336,SAM,GM298,Cadw
6057271,15340,SAM,GM534,Cadw
6057272,15354,SAM,GM083,Cadw
6055776,15355,SAM,GM375,Cadw
6054884,15359,SAM,GM432,Cadw
6054895,15360,SAM,GM432,Cadw
6054903,15361,SAM,GM432,Cadw
6055124,15367,SAM,GM091,Cadw
6055124,15367,SAM,GM091,Cadw
6055913,15373,SAM,GM076,Cadw
6031392,15381,SAM,GM549,Cadw
6031394,15382,SAM,GM549,Cadw
6031403,15383,SAM,GM549,Cadw
6031395,15384,SAM,GM549,Cadw
6031402,15385,SAM,GM549,Cadw
6031385,15387,SAM,GM326,Cadw
6031388,15388,SAM,GM326,Cadw
6055160,15393,SAM,GM091,Cadw
6055160,15393,SAM,GM091,Cadw
6055159,15395,SAM,GM091,Cadw
6055159,15395,SAM,GM091,Cadw
6055127,15396,SAM,GM091,Cadw
6055127,15396,SAM,GM091,Cadw
6055158,15397,SAM,GM340,Cadw
6055128,15398,SAM,GM340,Cadw
6055157,15399,SAM,GM340,Cadw
6055129,15400,SAM,GM340,Cadw
6055142,15401,SAM,GM340,Cadw
6055141,15402,SAM,GM340,Cadw
6055140,15403,SAM,GM340,Cadw
6033474,15420,SAM,GM593,Cadw
6033477,15421,SAM,GM593,Cadw
6057698,15428,SAM,GM001,Cadw
6052340,15446,SAM,GM414,Cadw
6055325,15455,SAM,GM217,Cadw
6055152,15471,SAM,GM092,Cadw
6057563,15474,SAM,GM251,Cadw
6057274,15475,SAM,GM297,Cadw
6006307,15486,SAM,ME132,Cadw
6005890,15488,SAM,ME101,Cadw
6006562,15494,SAM,ME112,Cadw
6006563,15495,SAM,ME189,Cadw
6005846,15496,SAM,ME022,Cadw
6062500,15506,SAM,MM029,Cadw
6062739,15511,SAM,MM095,Cadw
6062504,15512,SAM,MM154,Cadw
6050665,15514,SAM,MM194,Cadw
6062559,15515,SAM,MM202,Cadw
6038743,15521,PRN,915,Clwyd-Powys Historic Environment Record
6038741,15522,PRN,914,Clwyd-Powys Historic Environment Record
6038742,15525,PRN,920,Clwyd-Powys Historic Environment Record
6049290,15527,SAM,MG221,Cadw
6049291,15528,SAM,MG221,Cadw
6022139,15534,SAM,PE252,Cadw
6038121,15540,SAM,RD129,Cadw
6045592,15545,SAM,RD155,Cadw
6045133,15549,SAM,RD186,Cadw
6038123,15554,SAM,RD176,Cadw
6045449,15568,PRN,33977,Clwyd-Powys Historic Environment Record
6005260,15572,LB2*,5448,Cadw
6004906,15574,LB2*,5694,Cadw
6003177,15577,LB2,5336,Cadw
